epoch,lr,train loss,train acc,test loss,test acc
0,0.1,2.333775301368869,14.016,2.3067629677908763,18.5
1,0.1,2.262608897929289,21.056,2.2085617367102177,23.87
2,0.1,2.1532546257486147,25.696,2.096924533649367,27.02
3,0.1,2.064046256396235,27.616,2.022737734171809,28.46
4,0.1,2.008661199589165,29.146,1.9774333116959553,30.28
5,0.1,1.971475929630046,30.416,1.9460813244994806,31.13
6,0.1,1.9433012592549226,31.422,1.919803835907761,32.43
7,0.1,1.9202834051482531,32.382,1.8972578778558848,33.2
8,0.1,1.8998996262647667,33.178,1.8788254455644258,34.02
9,0.1,1.88233525169139,33.584,1.8601218607960914,35.29
10,0.1,1.8647284848349435,34.146,1.8435634471932236,35.33
11,0.1,1.8481212027218876,34.86,1.8271713086536951,36.27
12,0.1,1.833980570034105,35.408,1.812391497650925,36.54
13,0.1,1.8222013225360794,35.594,1.8025043862206596,36.69
14,0.1,1.8132723642855275,35.928,1.7932697510232731,37.0
15,0.02,1.801954663529688,36.15,1.788891254639139,37.1
16,0.02,1.7996755765408885,36.402,1.7873628845020217,37.02
17,0.02,1.7981245347431727,36.434,1.7857059094370629,37.21
18,0.02,1.7966368295708481,36.46,1.7843129123960222,37.21
19,0.02,1.7953070450802238,36.536,1.783059601881066,37.28
20,0.02,1.7940940029767094,36.552,1.7818487615001446,37.28
21,0.02,1.7928309148671675,36.544,1.7807645043548272,37.2
22,0.02,1.7917068199235566,36.66,1.7796473819382337,37.21
23,0.02,1.7906890134422146,36.678,1.7786118716609722,37.53
24,0.02,1.7897037121714379,36.668,1.777296309568444,37.65
25,0.02,1.788649361960742,36.7,1.7760256382883812,37.63
26,0.02,1.7876218314073524,36.752,1.7746351641051623,37.65
27,0.02,1.7865055872469533,36.778,1.7732852235132335,37.61
28,0.02,1.7855020664176162,36.858,1.771999512399946,37.83
29,0.02,1.7844271367909956,36.898,1.7707683894099022,37.96
30,0.004,1.7836571299299901,36.932,1.7690014401260687,37.98
31,0.004,1.782502600124904,37.032,1.7683842449772114,37.97
32,0.004,1.782150935153572,37.04,1.7681299326371174,37.95
33,0.004,1.7818900371084407,37.05,1.7678736156346846,37.93
34,0.004,1.7816701373275445,37.066,1.7676939088471082,37.99
35,0.004,1.7814256950300567,37.082,1.7673766710320298,37.93
36,0.004,1.7811824350940937,37.066,1.7671241103386393,37.99
37,0.004,1.7809203303590113,37.092,1.766853573370953,37.97
38,0.004,1.7806539754478299,37.092,1.7665684320488755,38.0
39,0.004,1.780428682054792,37.074,1.7663306216804349,38.05
40,0.0008,1.7802950508740483,37.11,1.7662498099463326,38.06
41,0.0008,1.780201834075305,37.11,1.7660475215133355,38.07
42,0.0008,1.7800805179440244,37.126,1.7659187511521943,38.08
43,0.0008,1.7800216236893012,37.14,1.7659677753643113,38.13
44,0.0008,1.7799383231571742,37.142,1.765867262470479,38.14
45,0.0008,1.779891471473538,37.148,1.7656696475282008,38.11
46,0.0008,1.7798018771774915,37.158,1.7657033764586156,38.15
47,0.0008,1.7797612462724959,37.148,1.765605160168239,38.14
48,0.0008,1.7796893192797292,37.182,1.765526881023329,38.11
49,0.0008,1.7796719974401045,37.182,1.7655294622693742,38.09
